location,name,online_order,book_table,rate,cost,type,location_id,name_id,cuisines_str
Koramangala 8th Block,TRIGEREATO,Yes,Yes,4.4,700.0,Desserts,51.0,374.0,"Cafe, Continental, Beverages"
Koramangala 3rd Block,Kanti Sweets,Yes,No,3.9,400.0,Desserts,66.0,7.0,"Mithai, Street Food"
Kalyan Nagar,A Baker's Confession,No,No,3.78,400.0,Desserts,14.0,2829.0,Bakery
Kalyan Nagar,Cafe Pink Pajamas,Yes,Yes,4.1,700.0,Dine-out,14.0,1921.0,"Cafe, Italian"
Kammanahalli,SS Bucket Biryani,No,No,4.0,600.0,Dine-out,22.0,1559.0,"Biryani, North Indian, Chinese"
HBR Layout,Coffee Mechanics,Yes,No,4.3,700.0,Dine-out,54.0,1993.0,"Cafe, Bakery, French, Jewish, Sandwich, Vegan, Coffee"
Koramangala 3rd Block,Magnolia,Yes,Yes,4.1,900.0,Buffet,66.0,2254.0,"Chinese, Thai, Asian"
Koramangala 5th Block,Corner House Ice Cream,Yes,No,4.6,400.0,Delivery,11.0,42.0,"Ice Cream, Desserts"
Koramangala 4th Block,Occasions,Yes,No,4.3,400.0, 'Eggless Rainbow Delite Cake',27.0,2373.0,"Bakery, Desserts"
HSR,Mojo Pizza - 2X Toppings,Yes,No,4.2,600.0,Delivery,4.0,69.0,Pizza
Kammanahalli,Bigs Kitchen,No,No,3.67,200.0,Delivery,22.0,6434.0,"Fast Food, Pizza, Salad"
Banaswadi,Hungry Bite Cafe,No,No,3.5,300.0,Delivery,19.0,4114.0,"Fast Food, Beverages"
Kammanahalli,Al-Badia Restaurant,No,No,4.2,700.0,Dine-out,22.0,6235.0,Arabian
Kammanahalli,Nuty,Yes,No,3.67,300.0,Dine-out,22.0,1478.0,"North Indian, Biryani"
Nagawara,Gundappa Donne Biryani Mane,Yes,No,3.4,300.0,Dine-out,44.0,3917.0,Biryani
Hennur,Sanky's Burger House,Yes,No,4.3,300.0,Dine-out,50.0,1567.0,"Burger, Fast Food"
Hennur,Feel The Taste,No,No,3.49,300.0,Dine-out,50.0,2055.0,Beverages
Koramangala 5th Block,Cream Chemistry,Yes,No,4.0,500.0,Desserts,11.0,272.0,"Ice Cream, Desserts"
New BEL Road,Multi Ruchish,Yes,No,3.69,250.0,Delivery,12.0,7629.0,"North Indian, South Indian, Chinese"
Kalyan Nagar,Alibaba Cafe and Restaurant,No,No,2.9,700.0,Dine-out,14.0,987.0,"Arabian, Middle Eastern"
Kalyan Nagar,Subway,Yes,No,4.0,500.0,Dine-out,14.0,11.0,"Healthy Food, Sandwich, Salad"
Koramangala 6th Block,Waffle Magic,Yes,No,4.1,700.0,Cafes,23.0,485.0,"Cafe, Desserts"
Koramangala 4th Block,Zero Kelvin,Yes,No,4.3,450.0,Desserts,27.0,6138.0,"Desserts, Beverages"
Kalyan Nagar,Corner House Ice Cream,No,No,4.4,400.0,Desserts,14.0,42.0,"Ice Cream, Desserts"
Kalyan Nagar,Cafe 99 Kerala Mess,Yes,No,3.7,350.0,Dine-out,14.0,1898.0,"Kerala, North Indian, Chinese"
Hennur,InnerChef,Yes,No,3.1,500.0," """"Mani Sir's Masala Dosa""""",50.0,178.0,"North Indian, Continental"
Koramangala 6th Block,Bundar,No,No,4.1,700.0,Delivery,23.0,1890.0,"Cafe, Burger, Fast Food, Desserts"
Koramangala 5th Block,Indian Coffee House & Restaurant,No,No,4.2,650.0,Delivery,11.0,1303.0,"South Indian, North Indian, Chinese"
Kalyan Nagar,OvenTreats - Patisserie.Bistro,No,No,4.0,477.7119784656797,Desserts,14.0,2382.0,American
Kalyan Nagar,Oregano Pizzeria,No,No,3.78,300.0,Dine-out,14.0,296.0,"Italian, Pizza"
Hennur,Hennuru Cafe & Restaurant,No,No,3.49,200.0,Dine-out,50.0,3982.0,"South Indian, Fast Food, Kerala, Beverages"
Kalyan Nagar,Hungry Vihaari,Yes,Yes,4.0,800.0,Dine-out,14.0,2151.0,"Continental, Burger, Salad, Pizza, Beverages"
Kalyan Nagar,Lakeview Milkbar,No,No,2.9,450.0,Dine-out,14.0,43.0,"Desserts, Fast Food, Beverages"
Kalyan Nagar,Sweet Chariot,No,No,2.8,500.0,Delivery,14.0,34.0,"Bakery, Fast Food"
Kammanahalli,JIS Cafe,No,No,3.67,400.0,Desserts,22.0,4200.0,"Fast Food, Desserts"
HBR Layout,Mangalore Lunch Home,Yes,No,3.1,300.0,Dine-out,54.0,211.0,"Mangalorean, Seafood"
BTM,Boston Barista - Kappayum Curriyum,Yes,No,3.6,400.0,Delivery,1.0,762.0,Kerala
Koramangala 6th Block,Fetchpod Cafe,No,No,2.9,500.0,Desserts,23.0,1221.0,"Cafe, North Indian, Chinese, Continental"
Banaswadi,New York Burrito,No,No,3.1,400.0,Delivery,19.0,4830.0,Mexican
Rammurthy Nagar,Panjurli Family Restaurant,No,No,3.35,400.0,Delivery,75.0,7829.0,"South Indian, North Indian, Chinese"
Kalyan Nagar,Sweet Truth,Yes,No,3.9,500.0,Desserts,14.0,16.0,"Bakery, Desserts"
Banaswadi,CAD (M) CAD (B),No,No,3.2,200.0,Desserts,19.0,6518.0,Street Food
Kalyan Nagar,Vera Italiano,Yes,No,4.1,600.0, 'Meat Ball Al Forno [3 Pieces]',14.0,2740.0,Italian
Kalyan Nagar,Vietnamese Kitchen,No,No,3.1,150.0,Dine-out,14.0,727.0,Vietnamese
HBR Layout,Fatty Chang,Yes,No,3.2,300.0,Dine-out,54.0,3737.0,Chinese
Kammanahalli,Hotel Sagar,No,No,3.67,200.0,Dine-out,22.0,7100.0,"South Indian, Chinese, Street Food"
Koramangala 6th Block,Delly Belly,No,No,3.2,400.0,Delivery,23.0,6739.0,"North Indian, Mughlai"
Kammanahalli,Vanas,Yes,No,4.0,400.0,Dine-out,22.0,2734.0,"Mangalorean, Seafood"
Kammanahalli,Panda Boy,Yes,No,3.9,550.0,Dine-out,22.0,4947.0,Chinese
Kammanahalli,Faasos,Yes,No,3.8,500.0,Dine-out,22.0,17.0,"North Indian, Biryani, Fast Food"
Kammanahalli,Jingo BBQ & Burgers,Yes,No,3.9,550.0,Dine-out,22.0,2174.0,"Burger, BBQ"
Banaswadi,Global Flavors,Yes,Yes,3.5,372.3892405063291,Dine-out,19.0,3864.0,"North Indian, Fast Food, Beverages"
Banaswadi,Ambujam's Chettinad Mess,Yes,No,3.5,400.0,Dine-out,19.0,1798.0,"South Indian, Chettinad"
Hennur,Thalassery Plaza,Yes,No,3.6,400.0,Dine-out,50.0,2620.0,"Kerala, North Indian, Chinese"
Kammanahalli,Sumac Resto Cafe,No,No,3.5,400.0,Dine-out,22.0,2583.0,"Cafe, Turkish"
Banaswadi,Navami Kitchen,Yes,No,3.2,500.0,Dine-out,19.0,2340.0,"Andhra, North Indian, Chinese, Seafood"
Kalyan Nagar,Twilight Global Restaurant,Yes,No,3.6,600.0,Dine-out,14.0,2719.0,"North Indian, Chinese"
BTM,The London Shakes,Yes,No,3.57,400.0,Delivery,1.0,160.0,"Beverages, Fast Food"
Koramangala 4th Block,Juice Fresco,No,No,3.4,150.0,Delivery,27.0,1323.0,Beverages
Koramangala 4th Block,Pipabu,Yes,No,3.8,750.0,Dine-out,27.0,2408.0,"Continental, Italian, Chinese"
Kalyan Nagar,Crunchees Cafeteria,No,No,3.4,400.0,Delivery,14.0,3535.0,Fast Food
Banaswadi,Aahara,No,No,3.5,300.0,Delivery,19.0,2855.0,"Modern Indian, Biryani"
Kalyan Nagar,AL Afreen's Biryani Paradise,No,No,3.78,200.0,Dine-out,14.0,2845.0,"North Indian, Biryani, Chinese"
Kammanahalli,Bisi Thindi,Yes,No,3.67,150.0,Dine-out,22.0,3194.0,South Indian
Banaswadi,Shiva's Naram Garam,No,No,3.3,250.0,Dine-out,19.0,5374.0,"North Indian, Chinese"
Hennur,Bangalore Vibes,Yes,No,3.2,300.0,Dine-out,50.0,3090.0,"North Indian, Chinese"
Koramangala 6th Block,Zee5 Loft,Yes,No,4.4,500.0,Cafes,23.0,490.0,"Cafe, North Indian, Pizza, Sandwich, Salad"
Koramangala 5th Block,Take Us Away,No,No,4.01,400.0,Delivery,11.0,5678.0,Continental
Ejipura,Mist n Creams,Yes,No,3.48,400.0,Desserts,45.0,358.0,Ice Cream
Hennur,Flayvours4u,No,No,3.2,150.0,Delivery,50.0,3769.0,"Ice Cream, Beverages"
Kammanahalli,Shree Mahalakshmi Sweets,Yes,No,3.67,100.0,Desserts,22.0,216.0,"Mithai, Street Food"
Kalyan Nagar,The Urban Roof,Yes,No,3.9,800.0,Dine-out,14.0,2686.0,"Italian, Chinese, Continental"
Banaswadi,Sri Guru Vaibhava Veg,No,No,3.5,250.0,Dine-out,19.0,8306.0,"South Indian, North Indian, Chinese, Street Food"
Koramangala 8th Block,TRIGEREATO,Yes,Yes,4.4,700.0,Delivery,51.0,374.0,"Cafe, Continental, Beverages"
Koramangala 5th Block,The French Loaf,No,No,3.8,400.0,Desserts,11.0,40.0,"Bakery, Desserts, Sandwich"
Banaswadi,Sri Andhra Bhawan,No,No,3.5,372.3892405063291,Delivery,19.0,5513.0,"North Indian, South Indian"
Kalyan Nagar,The Flavours,No,No,3.2,500.0,Dine-out,14.0,5814.0,"Kerala, Chinese, Arabian, Biryani"
Banaswadi,New Udupi Park,No,No,3.0,400.0,Dine-out,19.0,7735.0,"South Indian, North Indian, Chinese"
Banaswadi,Leung Fast Food,No,No,3.5,400.0,Dine-out,19.0,7444.0,"Chinese, Fast Food, Seafood, Momos"
Nagawara,Kutt The Chase Cafe,No,No,3.5,300.0,Delivery,44.0,7394.0,Bakery
Koramangala 1st Block,Punjabi Nawabi,Yes,No,3.8,500.0,Delivery,25.0,299.0,North Indian
Koramangala 4th Block,Rollin,Yes,No,4.0,400.0,Delivery,27.0,1548.0,"Continental, Pizza, Chinese"
Old Airport Road,Budget Food,No,Yes,3.5,700.0,Delivery,28.0,1082.0,"North Indian, Biryani"
Kalyan Nagar,Al Madhina Roll House,No,No,3.4,350.0,Delivery,14.0,1780.0,"North Indian, Chinese"
Banaswadi,Whistling Tandoor,No,No,3.1,600.0,Delivery,19.0,2755.0,"Continental, Chinese, Fast Food"
Kammanahalli,Khandesh,No,No,3.67,450.0,Delivery,22.0,7332.0,"Maharashtrian, Malwani"
Kammanahalli,White Oak Cafe,No,No,2.6,600.0,Dine-out,22.0,6076.0,"Cafe, Fast Food"
Kammanahalli,MK Biryani,No,No,3.67,250.0,Dine-out,22.0,7479.0,Biryani
Banaswadi,7 Spice,No,No,3.4,250.0,Dine-out,19.0,2819.0,"Biryani, Chinese"
Banaswadi,Facebake,Yes,No,3.7,300.0,Desserts,19.0,1216.0,"Bakery, Desserts"
Koramangala 7th Block,Lot Like Crepes,Yes,No,4.6,550.0,Cafes,26.0,353.0,"Cafe, Desserts, Continental"
Koramangala 1st Block,Tetto,Yes,No,3.7,388.66552609067577, 'Chilly Chicken',25.0,925.0,Continental
BTM,Darshan Paradise Restaurant,Yes,No,3.6,300.0,Delivery,1.0,788.0,"North Indian, Chinese"
HSR,Meeraa's Beegara Oota,Yes,No,3.8,600.0,Delivery,4.0,2282.0,"South Indian, Biryani"
Koramangala 4th Block,Maven Foods,No,No,3.6,650.0,Delivery,27.0,4593.0,"Continental, North Indian, South Indian"
Kalyan Nagar,Jwala Indian & Chinese Fast Food,No,No,3.78,200.0,Delivery,14.0,4252.0,North Indian
Banaswadi,Bucket Biriyani,No,No,3.5,600.0,Delivery,19.0,6505.0,"Biryani, North Indian, Chinese"
Kammanahalli,Cluxi,No,No,3.6,300.0,Delivery,22.0,3485.0,Fast Food
Kengeri,The Bridge Walk Cafe,Yes,No,3.7,500.0,Desserts,88.0,929.0,"Cafe, Continental"
Banaswadi,Cream House Ice Creams,No,No,3.5,200.0,Desserts,19.0,3519.0,Ice Cream
Kalyan Nagar,A2B - Adyar Ananda Bhavan,Yes,No,3.6,400.0,Dine-out,14.0,20.0,"South Indian, North Indian, Chinese, Street Food, Fast Food"
Banaswadi,Karnataka Biryani Corner,No,No,3.5,250.0,Dine-out,19.0,7313.0,"Biryani, Chinese"
Banaswadi,Mayonaise,Yes,No,3.9,500.0,Dine-out,19.0,1425.0,"Cafe, Continental, Beverages"
HSR,Cafe Coffee Day,Yes,No,3.4,900.0,Delivery,4.0,0.0,"Cafe, Fast Food"
Koramangala 1st Block,Chawla's 2 Online.com,No,No,3.5,800.0,Delivery,25.0,123.0,North Indian
Koramangala 5th Block,Cream Stone,Yes,No,4.2,500.0,Desserts,11.0,66.0,"Desserts, Beverages"
Koramangala 5th Block,Smoke-A-Pot,No,No,3.3,600.0,Dine-out,11.0,463.0,"Biryani, Kebab, Rolls"
Koramangala 5th Block,Flavor of Tibet,No,No,4.0,500.0,Dine-out,11.0,3761.0,Tibetan
Koramangala 1st Block,Nammuraa Ruchi,No,No,3.7,100.0,Dine-out,25.0,7664.0,South Indian
Koramangala 6th Block,Barleyz,No,No,3.7,447.40466101694915,Buffet,23.0,323.0,"North Indian, Continental, Chinese"
HSR,Kwality Cakes N Bakes,Yes,No,3.7,400.0,Delivery,4.0,1383.0,"Bakery, Desserts"
Ejipura,Shahi Darbar,Yes,No,3.2,300.0,Dine-out,45.0,2497.0,"Chinese, North Indian"
BTM,Daniyal's,Yes,No,3.2,800.0, 'Jeera Aloo',1.0,274.0,"North Indian, Biryani, Mughlai, Kebab"
BTM,Aaccord Restaurant,Yes,No,3.57,600.0,Dine-out,1.0,493.0,"Continental, North Indian, Chinese"
Koramangala,FreshMenu,Yes,No,3.9,450.0," """"Paneer Butter Masala 'n' Laccha Paratha""""",81.0,38.0,"Healthy Food, Chinese, Biryani, North Indian, Continental, Salad, American, Burger"
Koramangala 6th Block,The Local - Terrace Drinkery,No,No,4.0,447.40466101694915,Dine-out,23.0,2664.0,"Continental, American, Pizza, BBQ"
BTM,Rolls On Wheels,No,No,3.4,200.0,Delivery,1.0,22.0,"Fast Food, Rolls, Momos"
Koramangala 6th Block,The Old Fashioned Bar,No,Yes,4.5,447.40466101694915,Dine-out,23.0,2667.0,"Finger Food, North Indian, Continental"
Ejipura,Kerala Mess. SIJI's MESS,No,No,3.48,100.0,Dine-out,45.0,4330.0,Kerala
Koramangala 6th Block,Eat Street,No,No,4.2,600.0,Dine-out,23.0,2039.0,"North Indian, Chinese, Italian, Street Food, Desserts"
Koramangala 1st Block,Dreams Cafe - All Day English Food St.,Yes,No,3.8,600.0,Dine-out,25.0,2034.0,"Cafe, Continental, Burger"
Koramangala 5th Block,Wild Thyme Restaurant,No,No,4.5,800.0,Dine-out,11.0,1739.0,"Chinese, Continental, North Indian, Italian, Seafood"
HSR,Hotel Manu,Yes,No,3.8,400.0,Dine-out,4.0,1287.0,"South Indian, Kerala, Chinese, North Indian"
Koramangala 4th Block,The Beer Cafe,Yes,Yes,4.2,498.15303430079155,Drinks & nightlife,27.0,219.0,"Finger Food, Chinese, Italian, Burger"
Koramangala 7th Block,Starbucks,No,No,4.1,700.0,Cafes,26.0,63.0,"Cafe, Desserts"
Koramangala 1st Block,Bengal Metro,No,No,3.7,600.0,Dine-out,25.0,3125.0,Bengali
BTM,C. K. Mega Hot Food,Yes,No,4.0,600.0,Delivery,1.0,1090.0,"Chinese, Momos"
Koramangala 5th Block,Leon Grill,Yes,No,4.3,500.0,Dine-out,11.0,36.0,"Burger, Fast Food"
Koramangala 6th Block,Dosalicious,Yes,No,3.3,150.0,Dine-out,23.0,3669.0,South Indian
Koramangala 5th Block,Drava,No,Yes,4.3,480.26383859286085,Drinks & nightlife,11.0,1201.0,"Pizza, Continental, North Indian, Asian"
HSR,Tharavadu,Yes,No,3.9,400.0,Delivery,4.0,2622.0,"Chinese, North Indian, Kerala"
BTM,David's Kitchen,Yes,No,3.6,200.0,Dine-out,1.0,789.0,"North Indian, South Indian, Chinese"
Koramangala 4th Block,4S Bar,No,No,3.92,800.0,Dine-out,27.0,6164.0,"North Indian, Chinese"
Koramangala 4th Block,Cheers Pub Bar & Restro,No,Yes,3.92,498.15303430079155,Drinks & nightlife,27.0,551.0,"Continental, Finger Food, Pizza, North Indian, Bar Food"
Koramangala 5th Block,Mani's Dum Biryani,Yes,No,3.9,750.0,Dine-out,11.0,28.0,Biryani
Koramangala 4th Block,The Tiffin Express,No,No,2.6,250.0,Dine-out,27.0,8588.0,South Indian
Koramangala 7th Block,Sri Krishna Sagar,No,No,3.6,300.0,Dine-out,26.0,99.0,South Indian
Koramangala 6th Block,Carrots,Yes,Yes,4.1,447.40466101694915, 'Almond Pesto Paella',23.0,1119.0,"Italian, North Indian, Healthy Food, Desserts"
Ejipura,Momo Rice Noodles,Yes,No,3.8,600.0,Dine-out,45.0,290.0,"Chinese, Momos"
Koramangala 5th Block,Atta Galata,No,No,4.1,200.0,Dine-out,11.0,3031.0,"Bakery, Beverages"
BTM,eat.fit,Yes,No,4.5,500.0, 'Masala Egg Curry & Vegetable Pulao',1.0,6.0,"Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts"
Ejipura,Al Hayath Ambur Biryani,No,No,3.3,200.0,Dine-out,45.0,6230.0,Biryani
Koramangala 1st Block,Tetto,Yes,No,3.7,388.66552609067577,Drinks & nightlife,25.0,925.0,Continental
Koramangala 7th Block,Bombay Adda,No,Yes,4.4,469.17740336967296,Pubs and bars,26.0,525.0,Modern Indian
Koramangala 6th Block,Baba Chatkora,Yes,No,4.2,447.40466101694915,Dine-out,23.0,399.0,North Indian
Koramangala 7th Block,Begin with us....Tea Time Cafe,Yes,No,3.9,300.0,Delivery,26.0,3118.0,"Beverages, Tea"
Koramangala 6th Block,Grand Gowdru Hotel,Yes,No,3.4,700.0,Dine-out,23.0,2102.0,"South Indian, North Indian, Chinese"
Koramangala 5th Block,Purani Dilli By Anand Sweets,Yes,No,4.1,500.0,Dine-out,11.0,897.0,"North Indian, Continental, Street Food"
Koramangala 6th Block,Sri Krishna Sagar,Yes,No,3.9,300.0,Dine-out,23.0,99.0,South Indian
BTM,The Cake Lair,Yes,No,3.4,600.0,Dine-out,1.0,931.0,"Bakery, Fast Food, Beverages"
Koramangala 8th Block,TRIGEREATO,Yes,Yes,4.4,700.0,Cafes,51.0,374.0,"Cafe, Continental, Beverages"
HSR,Howrah Bridge,Yes,No,3.2,600.0,Delivery,4.0,1294.0,"Bengali, Seafood"
Koramangala 4th Block,Oregano Pizzeria,Yes,No,3.7,450.0,Dine-out,27.0,296.0,"Cafe, Italian, Pizza"
Koramangala 8th Block,TRIGEREATO,Yes,Yes,4.4,700.0,Dine-out,51.0,374.0,"Cafe, Continental, Beverages"
Koramangala 1st Block,House of Chaaps,Yes,No,3.7,450.0,Dine-out,25.0,2146.0,"North Indian, Rolls"
BTM,Chatter Platter,Yes,No,3.4,300.0,Delivery,1.0,1128.0,"North Indian, Chinese, Rolls, Fast Food"
Koramangala 5th Block,The Shawarma Inc,Yes,No,3.4,200.0, 'American Shawarma Combo',11.0,1697.0,"Arabian, Fast Food"
Koramangala 4th Block,CakeZone,No,No,3.9,500.0,Desserts,27.0,133.0,"Bakery, Desserts"
BTM,Candy Cake,No,No,3.4,500.0,Desserts,1.0,773.0,Bakery
Koramangala 1st Block,Harilal ka Bihari Dhaba,Yes,No,3.7,250.0,Dine-out,25.0,3960.0,"North Indian, Bihari"
Koramangala 7th Block,INDULGE by InnerChef,Yes,No,3.6,400.0,Desserts,26.0,106.0,"Desserts, Bakery"
Koramangala 7th Block,Coconadu,No,No,3.8,400.0,Dine-out,26.0,1991.0,"Kerala, Konkan"
Koramangala 4th Block,Smise,No,No,4.0,650.0,Cafes,27.0,679.0,"Cafe, Continental, Italian, Burger, Pizza"
Koramangala 7th Block,Lot Like Crepes,Yes,No,4.6,550.0,Dine-out,26.0,353.0,"Cafe, Desserts, Continental"
Koramangala 6th Block,Fetchpod Cafe,No,No,2.9,500.0,Dine-out,23.0,1221.0,"Cafe, North Indian, Chinese, Continental"
Koramangala 6th Block,White Elefan Coffee and Snack Bar,Yes,No,3.9,550.0,Dine-out,23.0,6074.0,"Coffee, Fast Food, Chinese, Beverages"
Ejipura,New Mathrusree Sagar,No,No,3.48,200.0,Dine-out,45.0,7715.0,South Indian
Koramangala 5th Block,Desipun,Yes,Yes,4.2,700.0,Dine-out,11.0,1190.0,North Indian
Ejipura,Tomba Kitchens,No,No,3.48,300.0,Dine-out,45.0,8623.0,North Eastern
Ejipura,Chowmein Kitchen,No,No,3.48,150.0,Dine-out,45.0,3463.0,"Fast Food, Chinese"
Koramangala 5th Block,BOX8- Desi Meals,Yes,No,4.4,500.0, 'Seekh Kebab Wrap',11.0,56.0,"North Indian, Mughlai, Fast Food"
HSR,Hammered,No,No,4.3,434.49684210526317,Dine-out,4.0,67.0,"North Indian, South Indian, Continental, Asian"
BTM,Indiana Burgers,Yes,No,3.3,300.0,Delivery,1.0,137.0,Burger
BTM,Kannoor Restaurant,Yes,No,3.1,700.0,Dine-out,1.0,1343.0,"Kerala, Chinese, South Indian, North Indian"
HSR,Safe House,No,Yes,4.1,434.49684210526317,Drinks & nightlife,4.0,907.0,"Continental, North Indian, Chinese, Finger Food"
Koramangala 1st Block,Punjabi Nawabi,Yes,No,4.0,500.0,Delivery,25.0,299.0,North Indian
Koramangala 5th Block,Karachi Bakery,Yes,No,3.4,400.0,Delivery,11.0,95.0,"Bakery, Desserts"
Koramangala 5th Block,XO Belgian Waffle,Yes,No,4.6,400.0,Desserts,11.0,54.0,"Desserts, Beverages"
Koramangala 6th Block,Khiche Chale Aao,Yes,No,3.78,300.0,Dine-out,23.0,4347.0,"North Indian, Fast Food"
Koramangala 6th Block,Marahaba,Yes,No,3.0,400.0,Dine-out,23.0,4570.0,"Arabian, Mediterranean"
BTM,Perch,Yes,No,3.5,350.0,Delivery,1.0,5003.0,Italian
Koramangala 6th Block,Hotel Tom's Restaurant,Yes,No,4.0,447.40466101694915,Dine-out,23.0,596.0,"Mangalorean, Seafood, Chinese, North Indian"
Koramangala 5th Block,Grills And Tandoor,Yes,Yes,3.7,900.0,Dine-out,11.0,1264.0,"North Indian, Chinese"
Koramangala 1st Block,Curryvape Restaurant,No,No,3.7,300.0,Dine-out,25.0,3547.0,North Indian
Koramangala 1st Block,Biryani Rooh-e-Khaas,Yes,No,3.7,500.0,Dine-out,25.0,406.0,"Biryani, Mughlai"
BTM,Bathinda Tandoor,Yes,No,3.8,300.0,Delivery,1.0,516.0,North Indian
BTM,Chicken Magic,Yes,No,3.6,300.0,Delivery,1.0,1963.0,"Chinese, North Indian"
BTM,Indus Family Restaurant,Yes,No,3.8,600.0,Dine-out,1.0,1306.0,"North Indian, Biryani, Chinese"
Koramangala 1st Block,B-hive,No,Yes,4.3,388.66552609067577,Pubs and bars,25.0,1827.0,"Finger Food, North Indian"
Ejipura,Shiva Sai Andhra Hotel,No,No,3.2,300.0,Dine-out,45.0,8167.0,"South Indian, Chinese"
Koramangala 8th Block,Faasos,Yes,No,4.0,500.0,Dine-out,51.0,17.0,"North Indian, Biryani, Fast Food"
Koramangala 6th Block,Oil Pump,No,No,3.7,447.40466101694915,Drinks & nightlife,23.0,2375.0,"Finger Food, Continental"
BTM,FoodNite,Yes,No,3.57,300.0,Delivery,1.0,1236.0,"North Indian, Chinese, Fast Food"
Koramangala 4th Block,Daily Bread,No,No,2.7,600.0,Delivery,27.0,105.0,"Bakery, Fast Food, Italian"
Koramangala 5th Block,Ande Ka Funda,No,No,3.2,250.0,Dine-out,11.0,29.0,"North Indian, Chinese, Rolls"
BTM,Swad Restaurant,Yes,No,3.5,500.0,Dine-out,1.0,470.0,"North Indian, Chinese"
BTM,Sri Saravana Bhavan,No,No,3.8,200.0,Dine-out,1.0,2566.0,South Indian
Koramangala 7th Block,Tata Cha,Yes,No,3.6,500.0,Cafes,26.0,32.0,"Cafe, Tea, North Indian"
Koramangala 4th Block,Hungry Travellers Cafe,No,No,3.8,450.0,Dine-out,27.0,4122.0,Cafe
Koramangala 4th Block,Vasudev Adiga's,No,No,2.8,250.0,Dine-out,27.0,90.0,"South Indian, North Indian, Chinese, Street Food"
Koramangala 6th Block,Gorilla Barfare,No,No,4.2,447.40466101694915,Dine-out,23.0,2099.0,"Continental, Pizza, Burger"
Koramangala 7th Block,A2B - Adyar Ananda Bhavan,Yes,No,2.7,400.0,Dine-out,26.0,20.0,"South Indian, North Indian, Chinese, Street Food, Fast Food"
Koramangala 6th Block,Indore Eat Restaurant,No,No,4.0,447.40466101694915,Dine-out,23.0,2163.0,"Street Food, South Indian"
Koramangala 5th Block,Drunkling - Sizzlers and Pub,Yes,Yes,4.4,480.26383859286085,Drinks & nightlife,11.0,1202.0,"Chinese, Continental, North Indian, Burger, Pizza, Seafood"
Koramangala 6th Block,The Local - Burger Bar,No,No,3.8,447.40466101694915,Drinks & nightlife,23.0,2663.0,"American, Pizza, Burger"
Koramangala 4th Block,Silsila,No,No,2.7,800.0,Dine-out,27.0,8204.0,North Indian
Koramangala 1st Block,Cafe Terra,Yes,No,4.1,700.0,Dine-out,25.0,268.0,"Cafe, Continental"
Koramangala 7th Block,Frolic,Yes,No,4.0,200.0,Desserts,26.0,585.0,"Juices, Ice Cream"
BTM,New Friends,Yes,No,3.8,900.0,Dine-out,1.0,2347.0,"North Indian, Continental, Chinese, Steak"
Koramangala 4th Block,Pizza Stop,Yes,No,3.9,600.0,Dine-out,27.0,73.0,"Pizza, Italian"
Ejipura,Chapati House,Yes,No,3.9,300.0,Dine-out,45.0,3383.0,North Indian
Koramangala 5th Block,Leon Grill,Yes,No,4.3,500.0,Delivery,11.0,36.0,"Burger, Fast Food"
BTM,B2D Indori Dhaba,No,No,3.3,100.0,Delivery,1.0,504.0,North Indian
BTM,Hyderabadi Biryani Hub,Yes,No,3.6,600.0,Dine-out,1.0,151.0,"Biryani, North Indian, Chinese"
Koramangala 6th Block,Rice and Rolls,No,No,2.7,500.0,Dine-out,23.0,5157.0,"Arabian, Biryani, North Indian, Chinese, Fast Food"
BTM,Only Sharjah,Yes,No,3.57,200.0, 'Sweet Lime Soda',1.0,2379.0,Beverages
Koramangala 3rd Block,Mustard Food Court,Yes,No,3.6,500.0,Dine-out,66.0,635.0,"North Indian, Chinese"
Koramangala 6th Block,Chill-Um Cafe,Yes,Yes,4.1,600.0,Dine-out,23.0,1967.0,"Cafe, Chinese, Continental"
Ejipura,Ambur Hot Dum Biryani,No,No,3.3,100.0,Dine-out,45.0,55.0,Biryani
BTM,Aaccord Restaurant,Yes,No,3.57,600.0,Delivery,1.0,493.0,"Continental, North Indian, Chinese"
Koramangala 6th Block,Jimi's Beer Cafe,No,No,3.8,447.40466101694915,Pubs and bars,23.0,608.0,"American, North Indian, Chinese"
Koramangala 5th Block,Shanmukha,Yes,No,4.0,800.0,Dine-out,11.0,87.0,"Biryani, Andhra, North Indian, Chinese"
Koramangala 5th Block,Subway,Yes,No,3.7,600.0,Dine-out,11.0,11.0,"Salad, Fast Food"
Koramangala 8th Block,New Udupi Grand,No,No,3.73,250.0,Dine-out,51.0,184.0,"South Indian, North Indian, Chinese"
Koramangala 5th Block,Chai Galli,Yes,No,4.4,450.0,Dine-out,11.0,170.0,"Cafe, Tea, Street Food"
BTM,Maruti Garden,No,No,3.57,500.0,Dine-out,1.0,1422.0,"North Indian, Kerala"
Koramangala 4th Block,CakeWalk,No,No,4.0,300.0,Desserts,27.0,3325.0,"Desserts, Bakery"
Koramangala 5th Block,Momoz,No,No,3.9,600.0,Dine-out,11.0,359.0,"Chinese, Momos"
Koramangala 5th Block,Biryanis And More,Yes,No,3.7,750.0,Delivery,11.0,521.0,"Biryani, North Indian, Chinese, Andhra, South Indian"
Koramangala 6th Block,Khatta Meetha Teekha,Yes,No,4.3,300.0,Delivery,23.0,1357.0,"Street Food, North Indian, Mithai, Chinese, Beverages"
